district,sector,candidate_aspiration,industry_size,organization_count,dsdp,mssds_trained,inference,pdf_page,source_batch,dsdp_training,mssds_trained_2022_23,projected_training,projection_available,projection_value_is_zero,projection_matched
Nanded,Tourism & Hospitality,593.0,,2.0,,,,253,batch5_nanded_to_pune_proper_clean.csv,390.0,600.0,,,,False
Nandurbar,Agriculture,505.0,241.0,11.0,,,,260,batch5_nanded_to_pune_proper_clean.csv,600.0,60.0,120.0,True,False,True
Nandurbar,Apparel,247.0,1.0,1.0,,,,260,batch5_nanded_to_pune_proper_clean.csv,240.0,210.0,,,,False
Nandurbar,Automotive,76.0,113.0,1.0,,,,260,batch5_nanded_to_pune_proper_clean.csv,420.0,,,,,False
Nandurbar,Beauty & Wellness,507.0,,2.0,,,,260,batch5_nanded_to_pune_proper_clean.csv,90.0,90.0,,,,False
Nandurbar,Capital Goods,3.0,,,,,,261,batch5_nanded_to_pune_proper_clean.csv,180.0,120.0,,,,False
Nandurbar,Construction,46.0,,,,,,261,batch5_nanded_to_pune_proper_clean.csv,150.0,,90.0,True,False,True
Nandurbar,Electronics,425.0,,2.0,,,,261,batch5_nanded_to_pune_proper_clean.csv,420.0,540.0,0.0,True,True,True
Nandurbar,Food Processing,45.0,331.0,17.0,,,,261,batch5_nanded_to_pune_proper_clean.csv,420.0,180.0,,,,False
Nandurbar,Furniture & Fittings,10.0,,,,,,261,batch5_nanded_to_pune_proper_clean.csv,180.0,,,,,False
Nandurbar,Green Jobs,80.0,,,,,,261,batch5_nanded_to_pune_proper_clean.csv,60.0,,0.0,True,True,True
Nandurbar,Handicraft & Carpet,12.0,,,,,,262,batch5_nanded_to_pune_proper_clean.csv,60.0,,,,,False
Nandurbar,Healthcare,655.0,100.0,1.0,,,,262,batch5_nanded_to_pune_proper_clean.csv,330.0,,,,,False
Nandurbar,Iron & Steel,9.0,250.0,1.0,,,,262,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Nandurbar,Logistics,2.0,,,,,,262,batch5_nanded_to_pune_proper_clean.csv,60.0,20.0,,,,False
Nandurbar,Management,92.0,58.0,2.0,,,,262,batch5_nanded_to_pune_proper_clean.csv,180.0,,,,,False
Nandurbar,Media & Entertainment,54.0,,,,,,262,batch5_nanded_to_pune_proper_clean.csv,120.0,60.0,,,,False
Nandurbar,Plumbing,17.0,,,,,,263,batch5_nanded_to_pune_proper_clean.csv,120.0,30.0,,,,False
Nandurbar,Power,17.0,,,,,,263,batch5_nanded_to_pune_proper_clean.csv,180.0,60.0,,,,False
Nandurbar,Textile,25.0,32.0,16.0,,,,263,batch5_nanded_to_pune_proper_clean.csv,420.0,,,,,False
Nandurbar,Tourism & Hospitality,25.0,220.0,17.0,,,,263,batch5_nanded_to_pune_proper_clean.csv,120.0,300.0,,,,False
Nashik,Agriculture,450.0,1058.0,5.0,,,,272,batch5_nanded_to_pune_proper_clean.csv,2850.0,,200.0,True,False,True
Nashik,Apparel,168.0,2.0,2.0,,,,272,batch5_nanded_to_pune_proper_clean.csv,540.0,145.0,,,,False
Nashik,Automotive,298.0,11687.0,10.0,,,,272,batch5_nanded_to_pune_proper_clean.csv,420.0,90.0,,,,False
Nashik,Capital Goods,32.0,1521.0,8.0,,,,273,batch5_nanded_to_pune_proper_clean.csv,640.0,389.0,,,,False
Nashik,Construction,253.0,,,,,,273,batch5_nanded_to_pune_proper_clean.csv,540.0,,210.0,True,False,True
Nashik,Domestic Workers,44.0,,,,,,273,batch5_nanded_to_pune_proper_clean.csv,1540.0,24.0,,,,False
Nashik,Electronics,460.0,1060.0,7.0,,,,274,batch5_nanded_to_pune_proper_clean.csv,840.0,240.0,180.0,True,False,True
Nashik,Food Processing,154.0,900.0,1.0,,,,274,batch5_nanded_to_pune_proper_clean.csv,1140.0,434.0,,,,False
Nashik,Furniture & Fittings,33.0,5.0,1.0,,,,274,batch5_nanded_to_pune_proper_clean.csv,790.0,,,,,False
Nashik,Green Jobs,111.0,,,,,,274,batch5_nanded_to_pune_proper_clean.csv,520.0,,0.0,True,True,True
Nashik,Handicraft & Carpet,25.0,,,,,,275,batch5_nanded_to_pune_proper_clean.csv,1020.0,,,,,False
Nashik,Healthcare,686.0,,1.0,,,,275,batch5_nanded_to_pune_proper_clean.csv,1230.0,90.0,,,,False
Nashik,Hydrocarbon,19.0,,,,,,275,batch5_nanded_to_pune_proper_clean.csv,240.0,120.0,,,,False
Nashik,Infrastructure,11.0,37.0,1.0,,,,275,batch5_nanded_to_pune_proper_clean.csv,240.0,,,,,False
Nashik,Iron & Steel,41.0,264.0,3.0,,,,275,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Nashik,Leather,18.0,,,,,,276,batch5_nanded_to_pune_proper_clean.csv,240.0,30.0,,,,False
Nashik,Life Science,344.0,,,,,,276,batch5_nanded_to_pune_proper_clean.csv,210.0,40.0,,,,False
Nashik,Logistics,13.0,,,,,,276,batch5_nanded_to_pune_proper_clean.csv,480.0,20.0,,,,False
Nashik,Management,541.0,1099.0,6.0,,,,276,batch5_nanded_to_pune_proper_clean.csv,1220.0,23.0,,,,False
Nashik,Media & Entertainment,207.0,,,,,,276,batch5_nanded_to_pune_proper_clean.csv,330.0,180.0,,,,False
Nashik,Paints & Coatings,27.0,50.0,1.0,,,,277,batch5_nanded_to_pune_proper_clean.csv,310.0,,,,,False
Nashik,Plumbing,10.0,,,,,,277,batch5_nanded_to_pune_proper_clean.csv,480.0,3.0,,,,False
Nashik,Power,112.0,,,,,,277,batch5_nanded_to_pune_proper_clean.csv,340.0,233.0,,,,False
Nashik,Retail,,,,,,,277,batch5_nanded_to_pune_proper_clean.csv,300.0,,400.0,True,False,True
Nashik,Rubber,3.0,133.0,1.0,,,,277,batch5_nanded_to_pune_proper_clean.csv,240.0,,,,,False
Nashik,Sports,249.0,,,,,,277,batch5_nanded_to_pune_proper_clean.csv,270.0,,,,,False
Nashik,Tourism & Hospitality,111.0,8333.0,1.0,,,,278,batch5_nanded_to_pune_proper_clean.csv,630.0,62.0,,,,False
Dharashiv,Agriculture,237.0,1286.0,11.0,,,,285,batch5_nanded_to_pune_proper_clean.csv,540.0,,196.0,True,False,True
Dharashiv,Apparel,243.0,208.0,4.0,,,,285,batch5_nanded_to_pune_proper_clean.csv,620.0,585.0,,,,False
Dharashiv,Automotive,57.0,1244.0,4.0,,,,285,batch5_nanded_to_pune_proper_clean.csv,180.0,30.0,,,,False
Dharashiv,Capital Goods,24.0,61.0,3.0,,,,286,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Dharashiv,Construction,61.0,43.0,3.0,,,,286,batch5_nanded_to_pune_proper_clean.csv,270.0,,180.0,True,False,True
Dharashiv,Electronics,230.0,1.0,1.0,,,,286,batch5_nanded_to_pune_proper_clean.csv,360.0,284.0,0.0,True,True,True
Dharashiv,Food Processing,21.0,298.0,4.0,,,,286,batch5_nanded_to_pune_proper_clean.csv,270.0,60.0,,,,False
Dharashiv,Healthcare,160.0,10.0,1.0,,,,286,batch5_nanded_to_pune_proper_clean.csv,180.0,,,,,False
Dharashiv,Life Science,54.0,330.0,1.0,,,,287,batch5_nanded_to_pune_proper_clean.csv,60.0,,,,,False
Dharashiv,Logistics,2.0,7.0,1.0,,,,287,batch5_nanded_to_pune_proper_clean.csv,180.0,145.0,,,,False
Dharashiv,Management,93.0,58.0,3.0,,,,287,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Dharashiv,Media & Entertainment,97.0,,1.0,,,,287,batch5_nanded_to_pune_proper_clean.csv,270.0,450.0,,,,False
Dharashiv,Paints & Coatings,11.0,,,,,,287,batch5_nanded_to_pune_proper_clean.csv,60.0,,,,,False
Dharashiv,Telecom,20.0,,,,,,288,batch5_nanded_to_pune_proper_clean.csv,120.0,150.0,0.0,True,True,True
Dharashiv,Tourism & Hospitality,24.0,,,,,,288,batch5_nanded_to_pune_proper_clean.csv,240.0,422.0,,,,False
Parbhani,Apparel,654.0,0.0,1.0,,,,296,batch5_nanded_to_pune_proper_clean.csv,960.0,338.0,,,,False
Parbhani,Automotive,126.0,75.0,3.0,,,,296,batch5_nanded_to_pune_proper_clean.csv,450.0,30.0,,,,False
Parbhani,Beauty & Wellness,727.0,667.0,2.0,,,,296,batch5_nanded_to_pune_proper_clean.csv,330.0,180.0,,,,False
Parbhani,Capital Goods,95.0,41.0,3.0,,,,296,batch5_nanded_to_pune_proper_clean.csv,420.0,50.0,,,,False
Parbhani,Construction,117.0,0.0,0.0,,,,297,batch5_nanded_to_pune_proper_clean.csv,360.0,0.0,120.0,True,False,True
Parbhani,Domestic Workers,53.0,0.0,0.0,,,,297,batch5_nanded_to_pune_proper_clean.csv,30.0,0.0,,,,False
Parbhani,Electronics,1582.0,11.0,2.0,,,,297,batch5_nanded_to_pune_proper_clean.csv,780.0,655.0,0.0,True,True,True
Parbhani,Food Processing,298.0,8.0,1.0,,,,297,batch5_nanded_to_pune_proper_clean.csv,240.0,240.0,,,,False
Parbhani,Furniture & Fittings,29.0,14.0,2.0,,,,297,batch5_nanded_to_pune_proper_clean.csv,60.0,0.0,,,,False
Parbhani,Gem & Jewellery,26.0,1.0,1.0,,,,297,batch5_nanded_to_pune_proper_clean.csv,90.0,0.0,,,,False
Parbhani,Green Jobs,53.0,0.0,0.0,,,,298,batch5_nanded_to_pune_proper_clean.csv,30.0,0.0,0.0,True,True,True
Parbhani,Handicraft & Carpet,18.0,0.0,0.0,,,,298,batch5_nanded_to_pune_proper_clean.csv,90.0,0.0,,,,False
Parbhani,Healthcare,233.0,1.0,1.0,,,,298,batch5_nanded_to_pune_proper_clean.csv,750.0,120.0,,,,False
Parbhani,Hydrocarbon,15.0,0.0,0.0,,,,298,batch5_nanded_to_pune_proper_clean.csv,60.0,0.0,,,,False
Parbhani,Iron & Steel,7.0,276.0,2.0,,,,298,batch5_nanded_to_pune_proper_clean.csv,60.0,0.0,,,,False
Parbhani,Leather,7.0,0.0,0.0,,,,299,batch5_nanded_to_pune_proper_clean.csv,30.0,0.0,,,,False
Parbhani,Life Science,61.0,0.0,0.0,,,,299,batch5_nanded_to_pune_proper_clean.csv,30.0,0.0,,,,False
Parbhani,Logistics,4.0,0.0,0.0,,,,299,batch5_nanded_to_pune_proper_clean.csv,240.0,115.0,,,,False
Parbhani,Management,134.0,71.0,3.0,,,,299,batch5_nanded_to_pune_proper_clean.csv,180.0,0.0,,,,False
Parbhani,Media & Entertainment,444.0,0.0,1.0,,,,299,batch5_nanded_to_pune_proper_clean.csv,270.0,450.0,,,,False
Parbhani,Plumbing,18.0,0.0,0.0,,,,300,batch5_nanded_to_pune_proper_clean.csv,120.0,0.0,,,,False
Parbhani,Power,37.0,0.0,0.0,,,,300,batch5_nanded_to_pune_proper_clean.csv,120.0,60.0,,,,False
Parbhani,Retail,0.0,0.0,0.0,,,,300,batch5_nanded_to_pune_proper_clean.csv,60.0,0.0,0.0,True,True,True
Parbhani,Telecom,593.0,0.0,0.0,,,,300,batch5_nanded_to_pune_proper_clean.csv,150.0,500.0,0.0,True,True,True
Parbhani,Textile,22.0,645.0,2.0,,,,300,batch5_nanded_to_pune_proper_clean.csv,120.0,0.0,,,,False
Parbhani,Tourism & Hospitality,159.0,0.0,0.0,,,,300,batch5_nanded_to_pune_proper_clean.csv,240.0,170.0,,,,False
Pune,Apparel,173.0,1576.0,9.0,,,,310,batch5_nanded_to_pune_proper_clean.csv,210.0,2870.0,,,,False
Pune,Automotive,375.0,19022.0,36.0,,,,310,batch5_nanded_to_pune_proper_clean.csv,930.0,,,,,False
Pune,Beauty & Wellness,426.0,25.0,7.0,,,,310,batch5_nanded_to_pune_proper_clean.csv,270.0,831.0,,,,False
Pune,Capital Goods,48.0,2577.0,20.0,,,,311,batch5_nanded_to_pune_proper_clean.csv,930.0,1451.0,,,,False
Pune,Construction,314.0,13.0,2.0,,,,311,batch5_nanded_to_pune_proper_clean.csv,270.0,,169.0,True,False,True
Pune,Domestic Workers,33.0,,,,,,311,batch5_nanded_to_pune_proper_clean.csv,150.0,738.0,,,,False
Pune,Electronics,606.0,2247.0,19.0,,,,311,batch5_nanded_to_pune_proper_clean.csv,960.0,1561.0,338.0,True,False,True
Pune,Food Processing,236.0,3920.0,3.0,,,,311,batch5_nanded_to_pune_proper_clean.csv,330.0,3011.0,,,,False
Pune,Furniture & Fittings,33.0,5.0,1.0,,,,312,batch5_nanded_to_pune_proper_clean.csv,240.0,,,,,False
Pune,Gem & Jewellery,45.0,,,,,,312,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Pune,Handicraft & Carpet,26.0,,,,,,312,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Pune,Healthcare,614.0,402.0,3.0,,,,312,batch5_nanded_to_pune_proper_clean.csv,360.0,,,,,False
Pune,Hydrocarbon,21.0,,,,,,312,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Pune,Infrastructure,14.0,37.0,1.0,,,,312,batch5_nanded_to_pune_proper_clean.csv,90.0,0.0,,,,False
Pune,Iron & Steel,74.0,1260.0,7.0,,,,313,batch5_nanded_to_pune_proper_clean.csv,210.0,0.0,,,,False
Pune,Life Science,180.0,20444.0,4.0,,,,313,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Pune,Logistics,48.0,1278.0,5.0,,,,313,batch5_nanded_to_pune_proper_clean.csv,360.0,395.0,,,,False
Pune,Management,463.0,800.0,12.0,,,,314,batch5_nanded_to_pune_proper_clean.csv,300.0,,,,,False
Pune,Media & Entertainment,205.0,4.0,1.0,,,,314,batch5_nanded_to_pune_proper_clean.csv,720.0,1500.0,,,,False
Pune,Mining,5.0,160.0,1.0,,,,314,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Pune,Paints & Coatings,12.0,110.0,1.0,,,,314,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Pune,Plumbing,2.0,,,,,,314,batch5_nanded_to_pune_proper_clean.csv,120.0,,,,,False
Pune,Power,70.0,17005.0,2.0,,,,314,batch5_nanded_to_pune_proper_clean.csv,600.0,,,,,False
Pune,Retail,,,,,,,315,batch5_nanded_to_pune_proper_clean.csv,210.0,,113.0,True,False,True
Pune,Rubber,3.0,350.0,1.0,,,,315,batch5_nanded_to_pune_proper_clean.csv,540.0,60.0,,,,False
Pune,Telecom,45.0,,,,,,315,batch5_nanded_to_pune_proper_clean.csv,390.0,660.0,0.0,True,True,True
Pune,Textile,40.0,1500.0,1.0,,,,315,batch5_nanded_to_pune_proper_clean.csv,,,,,,False
Pune,Tourism & Hospitality,129.0,24526.0,7.0,,,,315,batch5_nanded_to_pune_proper_clean.csv,510.0,52.0,,,,False
Raigad,Agriculture,60.0,28.0,2.0,,,,323,batch6_raigad_to_solapur_proper.csv,570.0,,256.0,True,False,True
Raigad,Apparel,87.0,2.0,1.0,,,,323,batch6_raigad_to_solapur_proper.csv,270.0,527.0,,,,False
Raigad,Automotive,42.0,2449.0,1.0,,,,323,batch6_raigad_to_solapur_proper.csv,480.0,,,,,False
Raigad,Capital Goods,9.0,166.0,4.0,,,,324,batch6_raigad_to_solapur_proper.csv,390.0,360.0,,,,False
Raigad,Electronics,166.0,4.0,3.0,,,,324,batch6_raigad_to_solapur_proper.csv,330.0,510.0,0.0,True,True,True
Raigad,Green Jobs,21.0,,,,,,325,batch6_raigad_to_solapur_proper.csv,630.0,111.0,0.0,True,True,True
Raigad,Healthcare,133.0,16.0,3.0,,,,325,batch6_raigad_to_solapur_proper.csv,450.0,,,,,False
Raigad,Iron & Steel,68.0,251.0,2.0,,,,325,batch6_raigad_to_solapur_proper.csv,90.0,,,,,False
Raigad,Logistics,118.0,508.0,6.0,,,,325,batch6_raigad_to_solapur_proper.csv,630.0,105.0,,,,False
Raigad,Plumbing,25.0,161.0,2.0,,,,326,batch6_raigad_to_solapur_proper.csv,120.0,,,,,False
Raigad,Power,19.0,140.0,2.0,,,,326,batch6_raigad_to_solapur_proper.csv,120.0,22.0,,,,False
Raigad,Telecom,10.0,,,,,,326,batch6_raigad_to_solapur_proper.csv,60.0,,0.0,True,True,True
Raigad,Textile,5.0,,,,,,326,batch6_raigad_to_solapur_proper.csv,210.0,,,,,False
Ratnagiri,Agriculture,195.0,248.0,2.0,,,,335,batch6_raigad_to_solapur_proper.csv,840.0,470.0,289.0,True,False,True
Ratnagiri,Apparel,156.0,880.0,2.0,,,,335,batch6_raigad_to_solapur_proper.csv,570.0,253.0,,,,False
Ratnagiri,Automotive,227.0,2537.0,5.0,,,,335,batch6_raigad_to_solapur_proper.csv,330.0,20.0,,,,False
Ratnagiri,Capital Goods,7.0,644.0,3.0,,,,336,batch6_raigad_to_solapur_proper.csv,300.0,,,,,False
Ratnagiri,Construction,40.0,8.0,1.0,,,,336,batch6_raigad_to_solapur_proper.csv,330.0,,100.0,True,False,True
Ratnagiri,Electronics,468.0,148.0,3.0,,,,336,batch6_raigad_to_solapur_proper.csv,150.0,270.0,100.0,True,False,True
Ratnagiri,Green Jobs,35.0,,,,,,336,batch6_raigad_to_solapur_proper.csv,180.0,,0.0,True,True,True
Ratnagiri,Healthcare,141.0,,,,,,337,batch6_raigad_to_solapur_proper.csv,180.0,30.0,,,,False
Ratnagiri,Logistics,74.0,,,,,,337,batch6_raigad_to_solapur_proper.csv,60.0,,,,,False
Ratnagiri,Management,371.0,96.0,4.0,,,,337,batch6_raigad_to_solapur_proper.csv,30.0,,,,,False
Ratnagiri,Plumbing,27.0,,,,,,337,batch6_raigad_to_solapur_proper.csv,90.0,,,,,False
Ratnagiri,Power,73.0,161.0,1.0,,,,338,batch6_raigad_to_solapur_proper.csv,30.0,,,,,False
Sangli,Agriculture,673.0,37.0,3.0,,,,346,batch6_raigad_to_solapur_proper.csv,1860.0,,56.0,True,False,True
Sangli,Apparel,319.0,300.0,3.0,,,,346,batch6_raigad_to_solapur_proper.csv,1320.0,900.0,,,,False
Sangli,Automotive,362.0,3390.0,14.0,,,,346,batch6_raigad_to_solapur_proper.csv,1260.0,60.0,,,,False
Sangli,Capital Goods,47.0,534.0,7.0,,,,346,batch6_raigad_to_solapur_proper.csv,900.0,88.0,,,,False
Sangli,Construction,313.0,136.0,15.0,,,,347,batch6_raigad_to_solapur_proper.csv,960.0,,168.0,True,False,True
Sangli,Electronics,905.0,10.0,1.0,,,,347,batch6_raigad_to_solapur_proper.csv,1170.0,970.0,56.0,True,False,True
Sangli,Green Jobs,168.0,,3.0,,,,348,batch6_raigad_to_solapur_proper.csv,120.0,,0.0,True,True,True
Sangli,Healthcare,1034.0,,4.0,,,,348,batch6_raigad_to_solapur_proper.csv,900.0,,,,,False
Sangli,Iron & Steel,74.0,609.0,9.0,,,,348,batch6_raigad_to_solapur_proper.csv,60.0,,,,,False
Sangli,Logistics,14.0,,,,,,348,batch6_raigad_to_solapur_proper.csv,420.0,,,,,False
Sangli,Management,828.0,75.0,5.0,,,,349,batch6_raigad_to_solapur_proper.csv,240.0,,,,,False
Sangli,Plumbing,30.0,,0.0,,,,349,batch6_raigad_to_solapur_proper.csv,120.0,60.0,,,,False
Sangli,Power,204.0,,2.0,,,,349,batch6_raigad_to_solapur_proper.csv,300.0,44.0,,,,False
Sangli,Retail,,,,,,,349,batch6_raigad_to_solapur_proper.csv,60.0,,56.0,True,False,True
Sangli,Telecom,35.0,,,,,,350,batch6_raigad_to_solapur_proper.csv,300.0,,0.0,True,True,True
Sangli,Textile,55.0,200.0,1.0,,,,350,batch6_raigad_to_solapur_proper.csv,60.0,,,,,False
Satara,Agriculture,649.0,475.0,13.0,,,,358,batch6_raigad_to_solapur_proper.csv,1260.0,180.0,200.0,True,False,True
Satara,Apparel,924.0,155.0,4.0,,,,358,batch6_raigad_to_solapur_proper.csv,240.0,390.0,,,,False
Satara,Automotive,775.0,9098.0,21.0,,,,358,batch6_raigad_to_solapur_proper.csv,510.0,180.0,,,,False
Satara,Capital Goods,175.0,3414.0,28.0,,,,359,batch6_raigad_to_solapur_proper.csv,2850.0,190.0,,,,False
Satara,Construction,144.0,296.0,13.0,,,,359,batch6_raigad_to_solapur_proper.csv,60.0,,169.0,True,False,True
Satara,Electronics,718.0,291.0,8.0,,,,359,batch6_raigad_to_solapur_proper.csv,390.0,179.0,38.0,True,False,True
Satara,Green Jobs,121.0,70.0,2.0,,,,360,batch6_raigad_to_solapur_proper.csv,,,0.0,True,True,True
Satara,Healthcare,688.0,200.0,1.0,,,,360,batch6_raigad_to_solapur_proper.csv,330.0,,,,,False
Satara,Iron & Steel,47.0,2533.0,17.0,,,,360,batch6_raigad_to_solapur_proper.csv,30.0,,,,,False
Satara,Logistics,25.0,65.0,4.0,,,,361,batch6_raigad_to_solapur_proper.csv,210.0,,,,,False
Satara,Management,491.0,725.0,26.0,,,,361,batch6_raigad_to_solapur_proper.csv,60.0,30.0,,,,False
Satara,Metal Products,,,,,,,361,batch6_raigad_to_solapur_proper.csv,480.0,,,,,False
Satara,Plumbing,18.0,,,,,,361,batch6_raigad_to_solapur_proper.csv,60.0,30.0,,,,False
Satara,Power,303.0,,,,,,362,batch6_raigad_to_solapur_proper.csv,300.0,270.0,,,,False
Satara,Retail,,,,,,,362,batch6_raigad_to_solapur_proper.csv,60.0,,38.0,True,False,True
Satara,Rubber,11.0,395.0,4.0,,,,362,batch6_raigad_to_solapur_proper.csv,30.0,11.0,,,,False
Satara,Telecom,32.0,,,,,,362,batch6_raigad_to_solapur_proper.csv,300.0,240.0,0.0,True,True,True
Satara,Textile,40.0,5000.0,1.0,,,,362,batch6_raigad_to_solapur_proper.csv,1440.0,,,,,False
Sindhudurg,Agriculture,83.0,69.0,5.0,,,,369,batch6_raigad_to_solapur_proper.csv,870.0,60.0,120.0,True,False,True
Sindhudurg,Apparel,36.0,,,,,,369,batch6_raigad_to_solapur_proper.csv,390.0,60.0,,,,False
Sindhudurg,Automotive,115.0,2596.0,8.0,,,,369,batch6_raigad_to_solapur_proper.csv,660.0,,,,,False
Sindhudurg,Construction,18.0,100.0,1.0,,,,370,batch6_raigad_to_solapur_proper.csv,300.0,,120.0,True,False,True
Sindhudurg,Electronics,135.0,82.0,5.0,,,,370,batch6_raigad_to_solapur_proper.csv,330.0,60.0,0.0,True,True,True
Sindhudurg,Green Jobs,26.0,,,,,,371,batch6_raigad_to_solapur_proper.csv,60.0,,0.0,True,True,True
Sindhudurg,Healthcare,77.0,50.0,1.0,,,,371,batch6_raigad_to_solapur_proper.csv,360.0,,,,,False
Sindhudurg,Hydrocarbon,,,,,,,371,batch6_raigad_to_solapur_proper.csv,120.0,,,,,False
Sindhudurg,Life Science,20.0,12.0,2.0,,,,371,batch6_raigad_to_solapur_proper.csv,60.0,,,,,False
Sindhudurg,Logistics,2.0,,,,,,372,batch6_raigad_to_solapur_proper.csv,270.0,,,,,False
Sindhudurg,Plumbing,4.0,,,,,,372,batch6_raigad_to_solapur_proper.csv,60.0,80.0,,,,False
Sindhudurg,Retail,,,,,,,372,batch6_raigad_to_solapur_proper.csv,60.0,,30.0,True,False,True
Solapur,Agriculture,392.0,947.0,17.0,,,,382,batch6_raigad_to_solapur_proper.csv,2340.0,180.0,56.0,True,False,True
Solapur,Apparel,258.0,105.0,2.0,,,,382,batch6_raigad_to_solapur_proper.csv,1260.0,3951.0,,,,False
Solapur,Automotive,271.0,2861.0,7.0,,,,382,batch6_raigad_to_solapur_proper.csv,150.0,60.0,,,,False
Solapur,Capital Goods,56.0,767.0,8.0,,,,383,batch6_raigad_to_solapur_proper.csv,1140.0,1310.0,,,,False
Solapur,Construction,211.0,1848.0,15.0,,,,383,batch6_raigad_to_solapur_proper.csv,960.0,,526.0,True,False,True
Solapur,Electronics,731.0,350.0,9.0,,,,383,batch6_raigad_to_solapur_proper.csv,1500.0,2611.0,0.0,True,True,True
Solapur,Green Jobs,82.0,,,,,,383,batch6_raigad_to_solapur_proper.csv,120.0,30.0,0.0,True,True,True
Solapur,Healthcare,515.0,1201.0,10.0,,,,384,batch6_raigad_to_solapur_proper.csv,1860.0,,,,,False
Solapur,Logistics,16.0,,,,,,384,batch6_raigad_to_solapur_proper.csv,1560.0,540.0,,,,False
Solapur,Management,362.0,133.0,6.0,,,,384,batch6_raigad_to_solapur_proper.csv,1080.0,874.0,,,,False
Solapur,Plumbing,5.0,110.0,1.0,,,,385,batch6_raigad_to_solapur_proper.csv,180.0,,,,,False
Solapur,Power,93.0,,,,,,385,batch6_raigad_to_solapur_proper.csv,330.0,60.0,,,,False
Solapur,Retail,,,,,,,385,batch6_raigad_to_solapur_proper.csv,300.0,,38.0,True,False,True
Solapur,Textile,39.0,228.0,6.0,,,,385,batch6_raigad_to_solapur_proper.csv,390.0,,,,,False
Thane,Agriculture,146.0,126.0,2.0,,,,393,batch7_thane_to_palghar_source_verified.csv,360.0,,133.0,True,False,True
Thane,Apparel,88.0,3.0,5.0,,,,393,batch7_thane_to_palghar_source_verified.csv,1050.0,1152.0,,,,False
Thane,Automotive,292.0,2530.0,6.0,,,,393,batch7_thane_to_palghar_source_verified.csv,60.0,43.0,,,,False
Thane,Beauty & Wellness,269.0,18.0,5.0,,,,393,batch7_thane_to_palghar_source_verified.csv,540.0,570.0,,,,False
Thane,BFSI,1152.0,16804.0,11.0,,,,393,batch7_thane_to_palghar_source_verified.csv,60.0,,,,,False
Thane,Capital Goods,80.0,1339.0,39.0,,,,393,batch7_thane_to_palghar_source_verified.csv,1020.0,360.0,,,,False
Thane,Construction,252.0,34.0,7.0,,,,394,batch7_thane_to_palghar_source_verified.csv,390.0,,1445.0,True,False,True
Thane,Domestic Workers,12.0,53.0,2.0,,,,394,batch7_thane_to_palghar_source_verified.csv,,367.0,,,,False
Thane,Electronics,767.0,632.0,13.0,,,,394,batch7_thane_to_palghar_source_verified.csv,960.0,592.0,77.0,True,False,True
Thane,Food Processing,91.0,428.0,8.0,,,,394,batch7_thane_to_palghar_source_verified.csv,330.0,450.0,,,,False
Thane,Furniture & Fittings,23.0,155.0,6.0,,,,394,batch7_thane_to_palghar_source_verified.csv,660.0,,,,,False
Thane,Gem & Jewellery,52.0,10.0,1.0,,,,395,batch7_thane_to_palghar_source_verified.csv,,240.0,,,,False
Thane,Green Jobs,43.0,,,,,,395,batch7_thane_to_palghar_source_verified.csv,210.0,,0.0,True,True,True
Thane,Handicraft & Carpet,21.0,,,,,,395,batch7_thane_to_palghar_source_verified.csv,300.0,,,,,False
Thane,Healthcare,360.0,93.0,22.0,,,,395,batch7_thane_to_palghar_source_verified.csv,2010.0,,,,,False
Thane,Iron & Steel,197.0,552.0,5.0,,,,395,batch7_thane_to_palghar_source_verified.csv,150.0,,,,,False
Thane,IT/ITeS,1338.0,84.0,18.0,,,,396,batch7_thane_to_palghar_source_verified.csv,1140.0,360.0,0.0,True,True,True
Thane,Logistics,49.0,906.0,9.0,,,,396,batch7_thane_to_palghar_source_verified.csv,1580.0,90.0,,,,False
Thane,Media & Entertainment,285.0,20.0,7.0,,,,396,batch7_thane_to_palghar_source_verified.csv,240.0,1423.0,,,,False
Thane,Metal Products,,,,,,,396,batch7_thane_to_palghar_source_verified.csv,810.0,,,,,False
Thane,Persons with Disability,,,,,,,396,batch7_thane_to_palghar_source_verified.csv,970.0,,,,,False
Thane,Plumbing,11.0,,,,,,396,batch7_thane_to_palghar_source_verified.csv,730.0,,,,,False
Thane,Power,149.0,,,,,,397,batch7_thane_to_palghar_source_verified.csv,180.0,23.0,,,,False
Thane,Retail,,,,,,,397,batch7_thane_to_palghar_source_verified.csv,300.0,,394.0,True,False,True
Thane,Telecom,15.0,9.0,5.0,,,,397,batch7_thane_to_palghar_source_verified.csv,540.0,180.0,0.0,True,True,True
Thane,Textile,26.0,267.0,8.0,,,,397,batch7_thane_to_palghar_source_verified.csv,2450.0,,,,,False
